month,borough,day_type,trip_type,route_id,period,actual_number_of_buses,scheduled_number_of_buses,service_delivered,distance,time
5,Queens,1,LCL/LTD,Q18,Peak,695,693,1.002886003,12.079751491071201,94.4508958491146
5,Queens,1,LCL/LTD,Q19,Peak,357,357,1.0,15.885415848982074,72.02810470695674
5,Queens,1,LCL/LTD,Q2,Peak,805,861,0.93495935,17.040983537386207,45.81109608825895
5,Queens,1,LCL/LTD,Q20A,Peak,459,462,0.993506494,16.388802003245345,56.68783145876885
5,Queens,1,LCL/LTD,Q20B,Peak,184,189,0.973544974,2.8681653095767627,18.123782099936406
5,Queens,1,LCL/LTD,Q21,Peak,213,231,0.922077922,12.097991021917505,15.357800250605305
5,Queens,1,LCL/LTD,Q22,Peak,679,714,0.950980392,19.850700704454223,34.302048133134925
5,Queens,1,LCL/LTD,Q23,Peak,847,882,0.96031746,2.5236720966912727,50.659366643374526
5,Queens,1,LCL/LTD,Q24,Peak,588,609,0.965517241,3.4214744265016694,97.57317111758357
5,Queens,1,LCL/LTD,Q25,Peak,1275,1386,0.91991342,9.07893996722051,60.17435381996368
5,Queens,1,LCL/LTD,Q26,Peak,575,588,0.977891156,12.98348827221714,56.29755473430677
5,Queens,1,LCL/LTD,Q27,Peak,2028,2100,0.965714286,4.624427541381641,14.815176082917802
5,Queens,1,LCL/LTD,Q28,Peak,1138,1176,0.967687075,19.381241755942924,17.90153918174331
5,Queens,1,LCL/LTD,Q29,Peak,682,714,0.955182073,17.508738668835857,109.82080293240689
5,Queens,1,LCL/LTD,Q3,Peak,683,714,0.956582633,7.774411533672004,62.19874441524626
5,Queens,1,LCL/LTD,Q30,Peak,1198,1239,0.966908797,10.388679759284974,25.561834743622363
5,Queens,1,LCL/LTD,Q31,Peak,641,651,0.984639017,8.43083237281779,98.33762392725534
5,Queens,1,LCL/LTD,Q32,Peak,661,672,0.983630952,19.20087645146379,21.055059545958
5,Queens,1,LCL/LTD,Q33,Peak,902,924,0.976190476,17.08573484063154,109.94514422574902
5,Queens,1,LCL/LTD,Q34,Peak,577,609,0.947454844,7.78970214725465,38.06124623915619
5,Queens,1,LCL/LTD,Q35,Peak,590,567,1.040564374,18.47920116726877,71.48294950616955
5,Queens,1,LCL/LTD,Q36,Peak,1208,1260,0.958730159,15.088769693718675,95.39083693616598
5,Queens,1,LCL/LTD,Q37,Peak,1054,1113,0.946990117,2.1096549864756726,59.08427936698787
5,Queens,1,LCL/LTD,Q38,Peak,508,525,0.967619048,1.2902197038731873,43.29095481878034
5,Queens,1,LCL/LTD,Q39,Peak,871,924,0.942640693,1.7457014397911812,94.89004436084356
5,Queens,1,LCL/LTD,Q4,Peak,1493,1512,0.987433862,8.121631812724015,28.858817885043386
5,Queens,1,LCL/LTD,Q40,Peak,880,882,0.997732426,13.961063021079234,24.84151503310221
5,Queens,1,LCL/LTD,Q41,Peak,691,714,0.967787115,4.472714150319003,106.3276601293169
5,Queens,1,LCL/LTD,Q42,Peak,418,420,0.995238095,19.78668769452707,97.28965467425188
5,Queens,1,LCL/LTD,Q43,Peak,2288,2331,0.981552982,15.32992430893325,74.27229179562511
5,Queens,1,LCL/LTD,Q46,Peak,2689,2772,0.97005772,16.908322420340085,50.82041379725598
5,Queens,1,LCL/LTD,Q47,Peak,719,735,0.978231293,7.661384165347096,30.279850252303014
5,Queens,1,LCL/LTD,Q48,Peak,391,399,0.979949875,13.172473599648608,48.29906457473281
5,Queens,1,LCL/LTD,Q49,Peak,1579,1638,0.963980464,19.520854934759605,31.931241018808606
5,Queens,1,LCL/LTD,Q5,Peak,1799,1848,0.973484848,12.645290390042234,39.36186583723034
5,Queens,1,LCL/LTD,Q50,Peak,415,420,0.988095238,8.669711495594004,88.85166890209207
5,Queens,1,LCL/LTD,Q52,Peak,496,504,0.984126984,16.57489702259261,32.58607516483374
5,Queens,1,LCL/LTD,Q53,Peak,808,861,0.93844367,1.876711587865686,81.26309681448308
5,Queens,1,LCL/LTD,Q54,Peak,721,756,0.953703704,9.93477640586057,115.84666121369297
5,Queens,1,LCL/LTD,Q55,Peak,856,882,0.970521542,18.337800704286607,99.90879143345866
5,Queens,1,LCL/LTD,Q56,Peak,462,483,0.956521739,11.666822349753872,26.864264928857384
5,Queens,1,LCL/LTD,Q58,Peak,1865,1869,0.997859818,18.39000929661414,66.35551937285645
5,Queens,1,LCL/LTD,Q59,Peak,569,567,1.003527337,11.817844962895132,24.604703406028932
5,Queens,1,LCL/LTD,Q6,Peak,1819,1932,0.941511387,19.986043501953716,93.08370095549346
5,Queens,1,LCL/LTD,Q60,Peak,588,609,0.965517241,19.151580089546027,12.50447994637491
5,Queens,1,LCL/LTD,Q64,Peak,1848,1932,0.956521739,10.45634692847081,41.24676707293395
5,Queens,1,LCL/LTD,Q65,Peak,1266,1260,1.004761905,18.816362984187315,99.46166528853058
5,Queens,1,LCL/LTD,Q66,Peak,831,861,0.965156794,14.70338357840386,11.781098354074727
5,Queens,1,LCL/LTD,Q67,Peak,492,504,0.976190476,8.787907964036446,59.51674709691753
5,Queens,1,LCL/LTD,Q69,Peak,848,882,0.961451247,1.9171227823910721,84.97006158039129
5,Queens,1,LCL/LTD,Q7,Peak,618,630,0.980952381,4.259123992417873,37.81901871646319
5,Queens,1,LCL/LTD,Q70,Peak,685,693,0.988455988,4.244621425992806,44.90180640221976
5,Queens,1,LCL/LTD,Q72,Peak,484,504,0.96031746,2.284651523411132,63.61753353155945
5,Queens,1,LCL/LTD,Q76,Peak,606,609,0.995073892,10.700274983909992,16.928791284259823
5,Queens,1,LCL/LTD,Q77,Peak,720,735,0.979591837,8.351680684191752,56.72230650299746
5,Queens,1,LCL/LTD,Q8,Peak,856,882,0.970521542,2.005596398805527,103.27035058780567
5,Queens,1,LCL/LTD,Q83,Peak,1523,1554,0.98005148,6.602056863050774,42.114171329585425
5,Queens,1,LCL/LTD,Q84,Peak,755,798,0.946115288,19.57436388708754,110.36441968676023
5,Queens,1,LCL/LTD,Q85,Peak,1713,1827,0.937602627,10.640579747709149,83.98533895396538
5,Queens,1,LCL/LTD,Q88,Peak,1004,1029,0.975704568,12.32943068781341,106.5160245096116
5,Queens,1,LCL/LTD,Q9,Peak,852,840,1.014285714,15.825260292011212,31.54577356892213
5,Queens,2,LCL/LTD,Q1,Peak,182,178,1.02247191,16.353646249882043,93.91138589667578
5,Queens,2,LCL/LTD,Q10,Peak,422,428,0.985981308,5.156695311610038,52.65680137709856
5,Queens,2,LCL/LTD,Q100,Peak,222,232,0.956896552,14.106199033771638,47.020555946207665
5,Queens,2,LCL/LTD,Q101,Peak,96,96,1.0,8.991701736900072,14.067975038836018
5,Queens,2,LCL/LTD,Q102,Peak,94,100,0.94,1.4489401606729495,111.11718366561996
5,Queens,2,LCL/LTD,Q103,Peak,90,90,1.0,10.00267945155031,61.16916593832821
5,Queens,2,LCL/LTD,Q104,Peak,80,80,1.0,13.494488778973073,104.41185698533533
5,Queens,2,LCL/LTD,Q11,Peak,98,100,0.98,14.151898833572261,95.63809772104892
5,Queens,2,LCL/LTD,Q110,Peak,178,178,1.0,4.285403859398587,61.3206267229845
5,Queens,2,LCL/LTD,Q111,Peak,297,300,0.99,7.05556253934854,108.80931060175902
5,Queens,2,LCL/LTD,Q112,Peak,143,143,1.0,1.319239674039339,39.81142193555856
5,Queens,2,LCL/LTD,Q113,Peak,99,102,0.970588235,6.366308530136585,51.901010932915355
5,Queens,2,LCL/LTD,Q114,Peak,141,150,0.94,5.499786277032468,71.30069897911108
5,Queens,2,LCL/LTD,Q12,Peak,311,316,0.984177215,2.4950620344864216,45.92152704508648
5,Queens,2,LCL/LTD,Q13,Peak,201,208,0.966346154,13.364473610772565,64.0466004704375
5,Queens,2,LCL/LTD,Q15,Peak,70,72,0.972222222,4.971091262062611,70.69637541034955
5,Queens,2,LCL/LTD,Q15A,Peak,71,76,0.934210526,8.107356601497141,50.00121019620095
5,Queens,2,LCL/LTD,Q16,Peak,131,138,0.949275362,10.326723163460397,69.68931468266452
5,Queens,2,LCL/LTD,Q17,Peak,276,276,1.0,1.33470417173342,33.552890257707986
5,Queens,2,LCL/LTD,Q18,Peak,141,150,0.94,12.079751491071201,94.4508958491146
5,Queens,2,LCL/LTD,Q19,Peak,88,92,0.956521739,15.885415848982074,72.02810470695674
5,Queens,2,LCL/LTD,Q2,Peak,182,184,0.989130435,17.040983537386207,45.81109608825895
5,Queens,2,LCL/LTD,Q20A,Peak,207,204,1.014705882,16.388802003245345,56.68783145876885
5,Queens,2,LCL/LTD,Q21,Peak,98,100,0.98,12.097991021917505,15.357800250605305
5,Queens,2,LCL/LTD,Q22,Peak,239,240,0.995833333,19.850700704454223,34.302048133134925
5,Queens,2,LCL/LTD,Q23,Peak,233,232,1.004310345,2.5236720966912727,50.659366643374526
5,Queens,2,LCL/LTD,Q24,Peak,199,196,1.015306122,3.4214744265016694,97.57317111758357
5,Queens,2,LCL/LTD,Q25,Peak,197,194,1.015463918,9.07893996722051,60.17435381996368
5,Queens,2,LCL/LTD,Q27,Peak,405,424,0.955188679,4.624427541381641,14.815176082917802
5,Queens,2,LCL/LTD,Q28,Peak,240,238,1.008403361,19.381241755942924,17.90153918174331
5,Queens,2,LCL/LTD,Q29,Peak,149,152,0.980263158,17.508738668835857,109.82080293240689
5,Queens,2,LCL/LTD,Q3,Peak,146,140,1.042857143,7.774411533672004,62.19874441524626
5,Queens,2,LCL/LTD,Q30,Peak,165,168,0.982142857,10.388679759284974,25.561834743622363
5,Queens,2,LCL/LTD,Q31,Peak,76,78,0.974358974,8.43083237281779,98.33762392725534
5,Queens,2,LCL/LTD,Q32,Peak,249,262,0.950381679,19.20087645146379,21.055059545958
5,Queens,2,LCL/LTD,Q33,Peak,189,194,0.974226804,17.08573484063154,109.94514422574902
5,Queens,2,LCL/LTD,Q35,Peak,234,236,0.991525424,18.47920116726877,71.48294950616955
5,Queens,2,LCL/LTD,Q36,Peak,155,150,1.033333333,15.088769693718675,95.39083693616598
5,Queens,2,LCL/LTD,Q37,Peak,148,150,0.986666667,2.1096549864756726,59.08427936698787
5,Queens,2,LCL/LTD,Q38,Peak,96,96,1.0,1.2902197038731873,43.29095481878034
5,Queens,2,LCL/LTD,Q39,Peak,75,72,1.041666667,1.7457014397911812,94.89004436084356
5,Queens,2,LCL/LTD,Q4,Peak,233,228,1.021929825,8.121631812724015,28.858817885043386
5,Queens,2,LCL/LTD,Q40,Peak,139,142,0.978873239,13.961063021079234,24.84151503310221
5,Queens,2,LCL/LTD,Q41,Peak,131,126,1.03968254,4.472714150319003,106.3276601293169
5,Queens,2,LCL/LTD,Q43,Peak,221,222,0.995495495,15.32992430893325,74.27229179562511
5,Queens,2,LCL/LTD,Q46,Peak,344,352,0.977272727,16.908322420340085,50.82041379725598
5,Queens,2,LCL/LTD,Q47,Peak,95,94,1.010638298,7.661384165347096,30.279850252303014
5,Queens,2,LCL/LTD,Q48,Peak,123,130,0.946153846,13.172473599648608,48.29906457473281
5,Queens,2,LCL/LTD,Q49,Peak,219,220,0.995454545,19.520854934759605,31.931241018808606
5,Queens,2,LCL/LTD,Q5,Peak,296,308,0.961038961,12.645290390042234,39.36186583723034
5,Queens,2,LCL/LTD,Q50,Peak,99,100,0.99,8.669711495594004,88.85166890209207
5,Queens,2,LCL/LTD,Q52,Peak,138,140,0.985714286,16.57489702259261,32.58607516483374
5,Queens,2,LCL/LTD,Q53,Peak,220,230,0.956521739,1.876711587865686,81.26309681448308
5,Queens,2,LCL/LTD,Q54,Peak,163,172,0.947674419,9.93477640586057,115.84666121369297
5,Queens,2,LCL/LTD,Q55,Peak,171,172,0.994186047,18.337800704286607,99.90879143345866
5,Queens,2,LCL/LTD,Q56,Peak,196,196,1.0,11.666822349753872,26.864264928857384
5,Queens,2,LCL/LTD,Q58,Peak,473,490,0.965306122,18.39000929661414,66.35551937285645
5,Queens,2,LCL/LTD,Q59,Peak,172,180,0.955555556,11.817844962895132,24.604703406028932
5,Queens,2,LCL/LTD,Q6,Peak,205,208,0.985576923,19.986043501953716,93.08370095549346
5,Queens,2,LCL/LTD,Q60,Peak,213,218,0.97706422,19.151580089546027,12.50447994637491
5,Queens,2,LCL/LTD,Q64,Peak,230,230,1.0,10.45634692847081,41.24676707293395
5,Queens,2,LCL/LTD,Q65,Peak,197,202,0.975247525,18.816362984187315,99.46166528853058
5,Queens,2,LCL/LTD,Q66,Peak,254,248,1.024193548,14.70338357840386,11.781098354074727
5,Queens,2,LCL/LTD,Q67,Peak,38,38,1.0,8.787907964036446,59.51674709691753
5,Queens,2,LCL/LTD,Q69,Peak,167,171,0.976608187,1.9171227823910721,84.97006158039129
5,Queens,2,LCL/LTD,Q7,Peak,118,120,0.983333333,4.259123992417873,37.81901871646319
5,Queens,2,LCL/LTD,Q70,Peak,289,290,0.996551724,4.244621425992806,44.90180640221976
5,Queens,2,LCL/LTD,Q72,Peak,119,116,1.025862069,2.284651523411132,63.61753353155945
5,Queens,2,LCL/LTD,Q76,Peak,88,88,1.0,10.700274983909992,16.928791284259823
5,Queens,2,LCL/LTD,Q77,Peak,108,106,1.018867925,8.351680684191752,56.72230650299746
5,Queens,2,LCL/LTD,Q8,Peak,195,200,0.975,2.005596398805527,103.27035058780567
5,Queens,2,LCL/LTD,Q83,Peak,255,246,1.036585366,6.602056863050774,42.114171329585425
5,Queens,2,LCL/LTD,Q84,Peak,135,142,0.950704225,19.57436388708754,110.36441968676023
5,Queens,2,LCL/LTD,Q85,Peak,283,276,1.025362319,10.640579747709149,83.98533895396538
5,Queens,2,LCL/LTD,Q88,Peak,184,186,0.989247312,12.32943068781341,106.5160245096116
5,Queens,2,LCL/LTD,Q9,Peak,157,154,1.019480519,15.825260292011212,31.54577356892213
5,Queens,1,SBS,SBS44,Peak,940,966,0.973084886,9.205730721622546,79.49980010469517
5,Queens,2,SBS,SBS44,Peak,356,362,0.983425414,9.205730721622546,79.49980010469517
5,Staten Island,1,EXP,X1,Peak,679,714,0.950980392,12.829998663960152,43.118255682624955
5,Staten Island,1,EXP,X10,Peak,142,147,0.965986395,5.476359748236207,48.71745798797855
5,Staten Island,1,EXP,X10B,Peak,241,252,0.956349206,7.429689822494871,106.43408387563358
5,Staten Island,1,EXP,X11,Peak,265,290,0.913793103,15.018123477380032,60.59304150256772
5,Staten Island,1,EXP,X12,Peak,387,378,1.023809524,6.221228852436196,82.24936084303735
5,Staten Island,1,EXP,X14,Peak,243,271,0.896678967,4.848272209414611,57.86299671951518
5,Staten Island,1,EXP,X15,Peak,241,252,0.956349206,17.03537035238002,83.67429003260594
5,Staten Island,1,EXP,X17,Peak,63,60,1.05,11.550114883216278,92.96136205382105
5,Staten Island,1,EXP,X17A,Peak,448,462,0.96969697,12.91165215156103,15.1120289121496
5,Staten Island,1,EXP,X17J,Peak,881,924,0.953463203,14.405104281611878,74.85153192370389
5,Staten Island,1,EXP,X19,Peak,456,504,0.904761905,5.09803000293952,88.46257087144481
5,Staten Island,1,EXP,X2,Peak,370,420,0.880952381,14.912071158295632,92.50741263446952
5,Staten Island,1,EXP,X21,Peak,240,252,0.952380952,1.3428749032553877,86.93181096732451
5,Staten Island,1,EXP,X22,Peak,715,756,0.945767196,1.571687275752124,54.6574703530087
5,Staten Island,1,EXP,X22A,Peak,159,167,0.952095808,7.645768613342263,113.20156245626875
5,Staten Island,1,EXP,X3,Peak,350,357,0.980392157,6.710413351641138,96.70973583007043
5,Staten Island,1,EXP,X30,Peak,230,252,0.912698413,17.011047215566734,18.225032122022235
5,Staten Island,1,EXP,X31,Peak,383,420,0.911904762,6.047366912553531,97.26202911392394
5,Staten Island,1,EXP,X4,Peak,391,399,0.979949875,6.512971933165116,99.64364901086265
5,Staten Island,1,EXP,X42,Peak,140,147,0.952380952,1.1004524306925492,24.384730711898996
5,Staten Island,1,EXP,X5,Peak,780,798,0.977443609,5.175840163170247,14.967028970604453
5,Staten Island,1,EXP,X7,Peak,780,777,1.003861004,12.416129561836756,39.54810060683967
5,Staten Island,1,EXP,X8,Peak,471,483,0.97515528,6.319681683581317,30.999679709170408
5,Staten Island,1,EXP,X9,Peak,233,250,0.932,9.407063943903205,108.17766735851538
5,Staten Island,2,EXP,X1,Peak,100,103,0.970873786,12.829998663960152,43.118255682624955
5,Staten Island,2,EXP,X10,Peak,96,95,1.010526316,5.476359748236207,48.71745798797855
5,Staten Island,2,EXP,X17,Peak,60,60,1.0,11.550114883216278,92.96136205382105
5,Staten Island,1,LCL/LTD,S40,Peak,451,462,0.976190476,17.360839746715172,107.10649621539052
5,Staten Island,1,LCL/LTD,S42,Peak,285,294,0.969387755,6.0648231693344945,116.8636203526354
5,Staten Island,1,LCL/LTD,S44,Peak,421,441,0.954648526,15.819755685856999,112.24949950260954
5,Staten Island,1,LCL/LTD,S46,Peak,484,483,1.002070393,10.5019895516983,83.49353897298741
5,Staten Island,1,LCL/LTD,S48,Peak,475,504,0.942460317,16.475726050829117,53.16342900278212
5,Staten Island,1,LCL/LTD,S51,Peak,554,546,1.014652015,7.9868162007532195,40.27526831962729
5,Staten Island,1,LCL/LTD,S52,Peak,354,378,0.936507937,17.348827637449574,20.69481232524238
5,Staten Island,1,LCL/LTD,S53,Peak,830,840,0.988095238,12.719972449846653,80.60352658656416
5,Staten Island,1,LCL/LTD,S54,Peak,342,357,0.957983193,5.8507234004614554,94.9628412209865
5,Staten Island,1,LCL/LTD,S55,Peak,189,210,0.9,2.5293293577187534,110.06280131396564
5,Staten Island,1,LCL/LTD,S56,Peak,322,336,0.958333333,19.163092704440505,116.71508367735247
5,Staten Island,1,LCL/LTD,S57,Peak,308,336,0.916666667,8.439068737616164,77.49387410056441
5,Staten Island,1,LCL/LTD,S59,Peak,434,441,0.984126984,8.169392713531483,24.75315007454101
5,Staten Island,1,LCL/LTD,S61,Peak,416,420,0.99047619,8.299779304630391,14.09270505288249
5,Staten Island,1,LCL/LTD,S62,Peak,394,399,0.987468672,5.0223669102454895,101.39322211217588
5,Staten Island,1,LCL/LTD,S66,Peak,343,357,0.960784314,11.964840580806628,107.43255271814768
5,Staten Island,1,LCL/LTD,S74,Peak,458,462,0.991341991,12.666269559172646,29.272456452187026
5,Staten Island,1,LCL/LTD,S76,Peak,463,483,0.958592133,11.070614680087127,104.74286172008233
5,Staten Island,1,LCL/LTD,S78,Peak,457,462,0.989177489,17.806734946165946,89.56059198703352
5,Staten Island,1,LCL/LTD,S81,Peak,167,168,0.994047619,3.6436254403580337,96.11635181484525
5,Staten Island,1,LCL/LTD,S84,Peak,104,105,0.99047619,12.768321263781175,29.25105886328148
5,Staten Island,1,LCL/LTD,S86,Peak,83,84,0.988095238,3.764143441634552,38.62412283682612
5,Staten Island,1,LCL/LTD,S89,Peak,344,357,0.963585434,19.18631130015647,21.679821813677904
5,Staten Island,1,LCL/LTD,S90,Peak,432,441,0.979591837,3.2677845159341934,52.1364642994663
5,Staten Island,1,LCL/LTD,S91,Peak,433,441,0.98185941,13.022737546791264,68.80549324891834
5,Staten Island,1,LCL/LTD,S92,Peak,330,307,1.074918567,17.36879977391845,107.36675825677649
5,Staten Island,1,LCL/LTD,S93,Peak,600,630,0.952380952,18.01353163197984,94.85569215338501
5,Staten Island,1,LCL/LTD,S94,Peak,326,315,1.034920635,9.215058434258264,49.05384737283216
5,Staten Island,1,LCL/LTD,S96,Peak,478,483,0.989648033,11.042219633060167,51.3320634350497
5,Staten Island,1,LCL/LTD,S98,Peak,531,567,0.936507937,17.465344160427936,83.96884197346274
5,Staten Island,2,LCL/LTD,S40,Peak,147,152,0.967105263,17.360839746715172,107.10649621539052
5,Staten Island,2,LCL/LTD,S44,Peak,169,176,0.960227273,15.819755685856999,112.24949950260954
5,Staten Island,2,LCL/LTD,S46,Peak,174,176,0.988636364,10.5019895516983,83.49353897298741
5,Staten Island,2,LCL/LTD,S48,Peak,175,180,0.972222222,16.475726050829117,53.16342900278212
5,Staten Island,2,LCL/LTD,S51,Peak,102,100,1.02,7.9868162007532195,40.27526831962729
5,Staten Island,2,LCL/LTD,S52,Peak,99,104,0.951923077,17.348827637449574,20.69481232524238
5,Staten Island,2,LCL/LTD,S53,Peak,255,256,0.99609375,12.719972449846653,80.60352658656416
5,Staten Island,2,LCL/LTD,S57,Peak,101,100,1.01,8.439068737616164,77.49387410056441
5,Staten Island,2,LCL/LTD,S59,Peak,150,150,1.0,8.169392713531483,24.75315007454101
5,Staten Island,2,LCL/LTD,S61,Peak,129,130,0.992307692,8.299779304630391,14.09270505288249
5,Staten Island,2,LCL/LTD,S62,Peak,111,112,0.991071429,5.0223669102454895,101.39322211217588
5,Staten Island,2,LCL/LTD,S74,Peak,170,168,1.011904762,12.666269559172646,29.272456452187026
5,Staten Island,2,LCL/LTD,S76,Peak,100,100,1.0,11.070614680087127,104.74286172008233
5,Staten Island,2,LCL/LTD,S78,Peak,159,164,0.969512195,17.806734946165946,89.56059198703352
5,Staten Island,1,SBS,SBS79,Peak,1001,987,1.014184397,18.40980094509692,63.49609621313052
5,Staten Island,2,SBS,SBS79,Peak,288,300,0.96,18.40980094509692,63.49609621313052
5,Systemwide,1,Systemwide,Systemwide,Systemwide,217284,223465,0.972340188,9.325571390201763,115.46514351693237
5,Systemwide,2,Systemwide,Systemwide,Systemwide,46061,46601,0.988412266,9.325571390201763,115.46514351693237
6,Bronx,1,EXP,BXM1,Peak,570,594,0.95959596,8.276730575254565,48.417997429214644
6,Bronx,1,EXP,BXM10,Peak,589,572,1.02972028,7.64520931099212,108.81819579647005
6,Bronx,1,EXP,BXM11,Peak,529,528,1.001893939,16.7436723697922,89.6773698382387
6,Bronx,1,EXP,BXM18,Peak,224,206,1.087378641,14.516734557930725,17.752245885508078
6,Bronx,1,EXP,BXM2,Peak,338,330,1.024242424,9.614176201537507,28.263825723461323
6,Bronx,1,EXP,BXM3,Peak,368,374,0.983957219,10.263757919504844,53.933188343397504
6,Bronx,1,EXP,BXM4,Peak,186,198,0.939393939,7.6524353927121975,94.50547215514032
6,Bronx,1,EXP,BXM6,Peak,302,307,0.983713355,8.291680881376951,10.30080694605273
6,Bronx,1,EXP,BXM7,Peak,981,990,0.990909091,6.904868805399719,13.800212734469973
6,Bronx,1,EXP,BXM8,Peak,713,726,0.982093664,3.6080419017854517,119.9326024935844
6,Bronx,1,EXP,BXM9,Peak,777,770,1.009090909,11.773154278087736,26.244744463271687
6,Bronx,2,EXP,BXM1,Peak,51,52,0.980769231,8.276730575254565,48.417997429214644
6,Bronx,2,EXP,BXM10,Peak,60,59,1.016949153,7.64520931099212,108.81819579647005
6,Bronx,2,EXP,BXM11,Peak,58,55,1.054545455,16.7436723697922,89.6773698382387
6,Bronx,2,EXP,BXM2,Peak,58,60,0.966666667,9.614176201537507,28.263825723461323
6,Bronx,2,EXP,BXM3,Peak,33,32,1.03125,10.263757919504844,53.933188343397504
6,Bronx,2,EXP,BXM4,Peak,34,31,1.096774194,7.6524353927121975,94.50547215514032
6,Bronx,2,EXP,BXM6,Peak,35,34,1.029411765,8.291680881376951,10.30080694605273
6,Bronx,2,EXP,BXM7,Peak,91,92,0.989130435,6.904868805399719,13.800212734469973
6,Bronx,2,EXP,BXM8,Peak,52,50,1.04,3.6080419017854517,119.9326024935844
6,Bronx,2,EXP,BXM9,Peak,60,58,1.034482759,11.773154278087736,26.244744463271687
6,Bronx,1,LCL/LTD,BX1,Peak,969,1007,0.962264151,19.52661586441056,84.97863638566147
6,Bronx,1,LCL/LTD,BX10,Peak,916,924,0.991341991,11.274145765290816,75.20356628788262
6,Bronx,1,LCL/LTD,BX11,Peak,1175,1188,0.989057239,11.535022928856966,89.76424543737218
6,Bronx,1,LCL/LTD,BX12,Peak,797,814,0.979115479,12.315350023245841,75.38663764662341
6,Bronx,1,LCL/LTD,BX13,Peak,1381,1408,0.980823864,16.109787400420007,70.86070282849755
6,Bronx,1,LCL/LTD,BX15,Peak,1614,1738,0.928653625,19.275413998903716,80.66161041243525
6,Bronx,1,LCL/LTD,BX16,Peak,812,814,0.997542998,8.059339726288435,37.31110656643013
6,Bronx,1,LCL/LTD,BX17,Peak,897,902,0.994456763,13.65063271950582,76.31963711888731
6,Bronx,1,LCL/LTD,BX18,Peak,407,427,0.953161593,14.445054026580287,29.398970065910408
6,Bronx,1,LCL/LTD,BX19,Peak,1010,1012,0.998023715,13.354103350157018,28.567210046909285
6,Bronx,1,LCL/LTD,BX2,Peak,830,836,0.992822967,15.933544077008692,24.692224156982697
6,Bronx,1,LCL/LTD,BX20,Peak,302,300,1.006666667,19.182973476798896,42.37596316071571
6,Bronx,1,LCL/LTD,BX21,Peak,910,968,0.940082645,5.9042935879391445,108.7945267558473
6,Bronx,1,LCL/LTD,BX22,Peak,972,968,1.004132231,15.362666181117529,34.58752632150057
6,Bronx,1,LCL/LTD,BX23,Peak,942,946,0.99577167,9.72140051642481,96.1129304306319
6,Bronx,1,LCL/LTD,BX24,Peak,219,220,0.995454545,16.445686018424787,52.90305450574998
6,Bronx,1,LCL/LTD,BX26,Peak,813,814,0.998771499,9.356091998163482,100.9068260366149
6,Bronx,1,LCL/LTD,BX27,Peak,1185,1188,0.997474747,14.163604488311716,91.40003349253637
6,Bronx,1,LCL/LTD,BX28,Peak,595,594,1.001683502,18.936343950866124,109.15162395683137
6,Bronx,1,LCL/LTD,BX29,Peak,422,418,1.009569378,9.838042800607116,50.827896109086105
6,Bronx,1,LCL/LTD,BX3,Peak,1025,1034,0.991295938,7.903661035602164,116.90917754271968
6,Bronx,1,LCL/LTD,BX30,Peak,943,946,0.996828753,16.65592382206147,50.8927814657603
6,Bronx,1,LCL/LTD,BX31,Peak,770,770,1.0,9.657284455907458,69.30943247009284
6,Bronx,1,LCL/LTD,BX32,Peak,600,616,0.974025974,11.237227303591075,35.054929939865744
6,Bronx,1,LCL/LTD,BX33,Peak,399,396,1.007575758,10.707163561830637,48.8159433888384
6,Bronx,1,LCL/LTD,BX34,Peak,482,484,0.995867769,15.604812469857224,46.09178135407068
6,Bronx,1,LCL/LTD,BX35,Peak,1188,1210,0.981818182,17.861058781887035,17.609860104938505
6,Bronx,1,LCL/LTD,BX36,Peak,1663,1694,0.981700118,14.227863340739104,80.99136876424572
6,Bronx,1,LCL/LTD,BX38,Peak,569,572,0.994755245,17.48188183118473,13.063037200176897
6,Bronx,1,LCL/LTD,BX39,Peak,886,880,1.006818182,13.169285376377331,45.23151206317024
6,Bronx,1,LCL/LTD,BX4,Peak,436,440,0.990909091,8.667639477969544,100.07710662368103
6,Bronx,1,LCL/LTD,BX40,Peak,444,462,0.961038961,14.960646671945067,69.72669499214433
6,Bronx,1,LCL/LTD,BX41,Peak,587,572,1.026223776,13.455088693043177,109.54547877115874
6,Bronx,1,LCL/LTD,BX42,Peak,471,462,1.019480519,14.451431668646663,12.075721380719372
6,Bronx,1,LCL/LTD,BX46,Peak,220,220,1.0,19.19242060197527,84.73911079250786
6,Bronx,1,LCL/LTD,BX4A,Peak,433,440,0.984090909,4.835128781524841,72.79356952777948
6,Bronx,1,LCL/LTD,BX5,Peak,789,814,0.969287469,4.0682818335242,28.155478278265512
6,Bronx,1,LCL/LTD,BX6,Peak,1394,1408,0.990056818,9.023838234243083,20.720859038560864
6,Bronx,1,LCL/LTD,BX7,Peak,928,968,0.958677686,17.380625919652168,47.12518330201716
6,Bronx,1,LCL/LTD,BX8,Peak,617,638,0.967084639,7.299395813699434,95.505207997226
6,Bronx,1,LCL/LTD,BX9,Peak,1206,1254,0.961722488,14.168937136565303,19.382714860152205
6,Bronx,2,LCL/LTD,BX1,Peak,155,156,0.993589744,19.52661586441056,84.97863638566147
6,Bronx,2,LCL/LTD,BX10,Peak,153,152,1.006578947,11.274145765290816,75.20356628788262
